"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,0,acetone,,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,0,methanol,,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,18,acetone,,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,18,methanol,,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,55,acetone,,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,55,methanol,,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,0,H2SO4,,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,0,aq. H2SO4 (90percent),,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,0,aniline,,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,18,H2SO4,,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,18,aq. H2SO4 (90percent),,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,18,aniline,,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,100,H2SO4,,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,100,aq. H2SO4 (90percent),,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,100,aniline,,,,"Fedorow;?Ssprysskow[Zhurnal Prikladnoi Khimii,?1948, vol. 21, p. 1014,1015][Chem.Abstr.,?1949, p. 6190]"
,,,,,,,Full Text
,,,,,,,Details
,,40,light petroleum,,,,"Fedorow;?Spryskow[Zeitschrift fur Analytische Chemie,?1935, vol. 103, p. 28,30, 31][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1948, vol. 21, p. 1015]"
,,,,,,,Full Text
,,,,,,,Details
,,12,H2O,,,100 g solvent dissolves. 0.0058 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,H2O,,,100 g solvent dissolves. 0.0086 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,100,H2O,,,100 g solvent dissolves. 0.0140 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,16,CHCl3,,,100 g solvent dissolves. 0.312 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CHCl3,,,100 g solvent dissolves. 0.751 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,16,CCl4,,,100 g solvent dissolves. 0.022 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CCl4,,,100 g solvent dissolves. 0.121 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,16,benzene,,,100 g solvent dissolves. 0.381 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,benzene,,,100 g solvent dissolves. 1.479 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,16,toluene,,,100 g solvent dissolves. 0.413 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,toluene,,,100 g solvent dissolves. 1.347 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,16,methanol,,,100 g solvent dissolves. 0.027 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,methanol,,,100 g solvent dissolves. 0.245 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,16,ethanol,,,100 g solvent dissolves. 0.026 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethanol,,,100 g solvent dissolves. 0.173 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethanol,,,100 g solvent dissolves. 0.181 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 75][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
