"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
22038.5,in pure solvent,19.99,octanol,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
24009.5,in pure solvent,24.99,octanol,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
25263.7,in pure solvent,29.99,octanol,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
29384.7,in pure solvent,36.99,octanol,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
318.932,in pure solvent,41.99,octanol,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
10.9297,,20,ethanol,,,,"Manin, Alex N.;?Voronin, Alexander P.;?Drozd, Ksenia V.;?Manin, Nikolay G.;?Bauer-Brandl, Annette;?Perlovich, German L.[European Journal of Pharmaceutical Sciences,?2014, vol. 65, p. 56 - 64]"
,,,,,,,Full Text
,,,,,,,Cited 63 timesDetailsAbstract
13.6173,,20,methanol,,,,"Manin, Alex N.;?Voronin, Alexander P.;?Drozd, Ksenia V.;?Manin, Nikolay G.;?Bauer-Brandl, Annette;?Perlovich, German L.[European Journal of Pharmaceutical Sciences,?2014, vol. 65, p. 56 - 64]"
,,,,,,,Full Text
,,,,,,,Cited 63 timesDetailsAbstract
3.94185,,20,acetone,,,,"Manin, Alex N.;?Voronin, Alexander P.;?Drozd, Ksenia V.;?Manin, Nikolay G.;?Bauer-Brandl, Annette;?Perlovich, German L.[European Journal of Pharmaceutical Sciences,?2014, vol. 65, p. 56 - 64]"
,,,,,,,Full Text
,,,,,,,Cited 63 timesDetailsAbstract
