"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
100,in pure solvent,45,methanol,,Page/Page column 28,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
11,in pure solvent,15,ethanol,,Page/Page column 28,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
39,in pure solvent,45,ethanol,,Page/Page column 28,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1,in pure solvent,15,isopropyl alcohol,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1,in pure solvent,45,ethyl acetate,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1,in pure solvent,45,acetonitrile,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1,in pure solvent,15,n-heptane,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1,in pure solvent,15,tert-butyl methyl ether,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1,in pure solvent,15,water,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1,in pure solvent,15,ethyl acetate,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1,in pure solvent,15,acetonitrile,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1,in pure solvent,45,n-heptane,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1,in pure solvent,45,water,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
100,in pure solvent,15,"2,2,2-trifluoroethanol",,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
100,in pure solvent,15,"N,N-dimethyl acetamide",,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
100,in pure solvent,45,"2,2,2-trifluoroethanol",,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
100,in pure solvent,45,"N,N-dimethyl acetamide",,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
11,in pure solvent,15,methanol,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
11,in pure solvent,15,acetone,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
12,in pure solvent,45,isopropyl alcohol,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
13,in pure solvent,15,tetrahydrofuran,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
18,in solution,15,"ethanol, water",ethanol (95 percent); water (5 percent),Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
2,in pure solvent,45,tert-butyl methyl ether,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
2,in pure solvent,45,acetone,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
21,in solution,15,"acetone, water",acetone (95 percent); water (5 percent),Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
48,in solution,45,"acetone, water",acetone (95 percent); water (5 percent),Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
50,in pure solvent,45,tetrahydrofuran,,Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
53,in solution,45,"ethanol, water",ethanol (95 percent); water (5 percent),Page/Page column 29,,"Current Patent Assignee:?ACETYLON PHARMACEUTICALS?- WO2016/200919,?2016, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
