"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
32,in pure solvent,15,ethanol,,,,"Ghielmetti[Il Farmaco, scienza e tecnica,?1950, vol. 5, p. 275,280]"
,,,,,,,Full Text
,,,,,,,Details
500,in pure solvent,15,diethyl ether,,,,"Ghielmetti[Il Farmaco, scienza e tecnica,?1950, vol. 5, p. 275,280]"
,,,,,,,Full Text
,,,,,,,Details
840,in pure solvent,15,acetone,,,,"Ghielmetti[Il Farmaco, scienza e tecnica,?1950, vol. 5, p. 275,280]"
,,,,,,,Full Text
,,,,,,,Details
800,in pure solvent,15,benzene,,,,"Ghielmetti[Il Farmaco, scienza e tecnica,?1950, vol. 5, p. 275,280]"
,,,,,,,Full Text
,,,,,,,Details
