"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,34.74,ethyl acetate,,,Solubility: 3.496 molpercent,"Wang, Lingtao;?Yin, Qiuxiang;?Zhang, Meijing;?Wang, Jingkang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 2, p. 426 - 428]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,37.59,ethyl acetate,,,Solubility: 4.082 molpercent,"Wang, Lingtao;?Yin, Qiuxiang;?Zhang, Meijing;?Wang, Jingkang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 2, p. 426 - 428]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,41.04,ethyl acetate,,,Solubility: 4.901 molpercent,"Wang, Lingtao;?Yin, Qiuxiang;?Zhang, Meijing;?Wang, Jingkang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 2, p. 426 - 428]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,45.24,ethyl acetate,,,Solubility: 6.475 molpercent,"Wang, Lingtao;?Yin, Qiuxiang;?Zhang, Meijing;?Wang, Jingkang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 2, p. 426 - 428]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,48.39,ethyl acetate,,,Solubility: 7.792 molpercent,"Wang, Lingtao;?Yin, Qiuxiang;?Zhang, Meijing;?Wang, Jingkang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 2, p. 426 - 428]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,51.79,ethyl acetate,,,Solubility: 9.648 molpercent,"Wang, Lingtao;?Yin, Qiuxiang;?Zhang, Meijing;?Wang, Jingkang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 2, p. 426 - 428]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,54.44,ethyl acetate,,,Solubility: 11.850 molpercent,"Wang, Lingtao;?Yin, Qiuxiang;?Zhang, Meijing;?Wang, Jingkang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 2, p. 426 - 428]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
