"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,insoluble in CDCl3,"Carr, Preston;?Denlinger, Kendra Leahy;?Mack, James;?Waddell, Daniel C.[Molecules,?2020, vol. 25, # 2, art. no. 364]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetailsAbstract
,,,,,,poorly soluble in HMDS,"Jereb, Marjan;?Lakner, Janja[Tetrahedron,?2016, vol. 72, # 37, p. 5713 - 5723]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,,,,,,not highly soluble in common non-polar aromatic solvents,"Yoo, Kwangho;?Park, Hyojin;?Kim, Suyeon;?Kim, Min[Tetrahedron Letters,?2016, vol. 57, # 7, p. 781 - 783]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
23.736,in pure solvent,25,"ethanol, H2O",87.6:12.4,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
11.868,in pure solvent,25,"ethanol, H2O",76.0:24.0,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
6.18452,in pure solvent,25,"ethanol, H2O",64.7:35.3,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
2.97483,in pure solvent,25,"ethanol, H2O",54.1:45.9,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
1.95713,in pure solvent,25,"ethanol, H2O",44.0:56.0,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.955077,in pure solvent,25,"ethanol, H2O",34.4:65.6,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.438396,in pure solvent,25,"ethanol, H2O",25.3:74.7,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.234855,in pure solvent,25,"ethanol, H2O",16.4:83.6,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.172227,in pure solvent,25,"ethanol, H2O",8.0:92.0,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.125256,in pure solvent,25,H2O,,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
,in pure solvent,,,,,solvent dependence. Object(s) of Study: ambient temperature,"Daniels, Charlisa R.;?Charlton, Amanda K.;?Wold, Rhiannon M.;?Acree Jr., William E.;?Abraham, Michael H.[Canadian Journal of Chemistry,?2003, vol. 81, # 12, p. 1492 - 1501]"
,,,,,,,Full Text
,,,,,,,Cited 48 timesDetailsAbstract
,in pure solvent,,,,,pressure dependence. Object(s) of Study: solvent dependence,"Abbott, Andrew P.;?Corr, Stuart;?Durling, Nicola E.;?Hope, Eric G.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 4, p. 900 - 905]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,10,methanol,,,Solubility: 2.66 weight-percent,"Newsham;?Lashanizadegan;?Manteghian;?Tavare[Journal of Chemical and Engineering Data,?2000, vol. 45, # 6, p. 1189 - 1194]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,20,methanol,,,Solubility: 3.3 weight-percent,"Newsham;?Lashanizadegan;?Manteghian;?Tavare[Journal of Chemical and Engineering Data,?2000, vol. 45, # 6, p. 1189 - 1194]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,30,methanol,,,Solubility: 3.52 weight-percent,"Newsham;?Lashanizadegan;?Manteghian;?Tavare[Journal of Chemical and Engineering Data,?2000, vol. 45, # 6, p. 1189 - 1194]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 0.11E-1 p(g/100g solution),"Colonia, Edesio J.;?Dixit, Ashok B.;?Tavare, Narayan S.[Journal of Chemical and Engineering Data,?1998, vol. 43, # 2, p. 220 - 225]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in solution,29.9,H2O,,,Solubility: 0.009 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,dimethylformamide,,,Solubility: 470.67 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.012/0.988 mol/mol,,Solubility: 0.12 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.025/0.975 mol/mol,,Solubility: 0.23 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.053/0.947 mol/mol,,Solubility: 0.48 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.072/0.928 mol/mol,,Solubility: 2.14 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.104/0.896 mol/mol,,Solubility: 3.93 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.135/0.865 mol/mol,,Solubility: 13.97 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.189/0.811 mol/mol,,Solubility: 28.33 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.250/0.750 mol/mol,,Solubility: 57.01 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.302/0.698 mol/mol,,Solubility: 81.09 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.402/0.598 mol/mol,,Solubility: 128.34 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.497/0.503 mol/mol,,Solubility: 162.79 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.569/0.431 mol/mol,,Solubility: 220.35 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.631/0.369 mol/mol,,Solubility: 254.46 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.678/0.322 mol/mol,,Solubility: 286.12 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,29.9,"dimethylformamide, H2O",0.816/0.184 mol/mol,,Solubility: 350.23 mol/1000mol,"Phatak;?Gaikar[Journal of Chemical and Engineering Data,?1996, vol. 41, # 5, p. 1052 - 1054]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 0.01 p(g/100g solution),"Jadhav, Vivek K.;?Dixit, Bhagyashree A.;?Tavare, Narayan S.[Journal of Chemical and Engineering Data,?1995, vol. 40, # 3, p. 669 - 673]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
0.0783,in pure solvent,24.9,H2O,,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.157,in pure solvent,24.9,"H2O, ethanol",92.0:8.0,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.219,in pure solvent,24.9,"H2O, ethanol",83.6:16.4,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.423,in pure solvent,24.9,"H2O, ethanol",74.7:25.3,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1.143,in pure solvent,24.9,"H2O, ethanol",65.6:34.4,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
2.897,in pure solvent,24.9,"H2O, ethanol",56.0:44.0,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
6.106,in pure solvent,24.9,"H2O, ethanol",54.1:45.9,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10.302,in pure solvent,24.9,"H2O, ethanol",35.3:64.7,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
16.612,in pure solvent,24.9,"H2O, ethanol",24.0:76.0,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
23.673,in pure solvent,24.9,"H2O, ethanol",12.4:87.6,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.125,in pure solvent,25,H2O,,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,,,,,,"Ghosh, Saroj K.;?Hazra, Dilip K.[Journal of the Indian Chemical Society,?1988, vol. 65, p. 620 - 623]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
45.327,in pure solvent,25,ethanol,,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.172,in pure solvent,25,"H2O, ethanol",99.2:0.8 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.235,in pure solvent,25,"H2O, ethanol",83.6:16.4 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.438,in pure solvent,25,"H2O, ethanol",74.7:25.3 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.955,in pure solvent,25,"H2O, ethanol",65.6:34.4 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1.957,in pure solvent,25,"H2O, ethanol",56.0:44.0 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
2.975,in pure solvent,25,"H2O, ethanol",45.9:54.1 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
6.185,in pure solvent,25,"H2O, ethanol",35.3:64.7 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
11.868,in pure solvent,25,"H2O, ethanol",24.0:76.0 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
23.736,in pure solvent,25,"H2O, ethanol",12.4:87.6 wtpercent,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
63.113,in pure solvent,25,2-methoxy-ethanol,,,,"Ghosh, Saroj K.;?Hazra, Dilip K.[Journal of the Indian Chemical Society,?1988, vol. 65, p. 620 - 623]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
162.347,in pure solvent,25,"1,2-dimethoxy-ethane",,,,"Ghosh, Saroj K.;?Hazra, Dilip K.[Journal of the Indian Chemical Society,?1988, vol. 65, p. 620 - 623]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.204,in pure solvent,25,"2-methoxy-ethanol, H2O",1:09,,,"Ghosh, Saroj K.;?Hazra, Dilip K.[Journal of the Indian Chemical Society,?1988, vol. 65, p. 620 - 623]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
