"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,"good solubility in water and common organic solvents, such as methanol, ethanol, acetone, N,N-dimethylformamide and tetrahydrofuran","Wang, Lei;?Xue, Ruiyu;?Li, Yuanxin;?Zhao, Yiran;?Liu, Faqian;?Huang, Keke[CrystEngComm,?2014, vol. 16, # 30, p. 7074 - 7089]"
,,,,,,,Full Text
,,,,,,,Cited 21 timesDetailsAbstract
,in pure solvent,10 - 50,propan-1-ol,,,Solubility: 221.82 - 352.48 g/kg solvent,"Svard, Michael;?Rasmuson, Ake C.[Crystal Growth and Design,?2013, vol. 13, # 3, p. 1140 - 1152]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
,in pure solvent,10‘¬20»’,propan-1-ol,,,Solubility: 254.54 - 281.44 g/kg solvent,"Svard, Michael;?Rasmuson, Ake C.[Crystal Growth and Design,?2013, vol. 13, # 3, p. 1140 - 1152]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
,in pure solvent,10 - 50,ethanol,,,Solubility: 358.53 - 505.04 g/kg solvent,"Svard, Michael;?Rasmuson, Ake C.[Crystal Growth and Design,?2013, vol. 13, # 3, p. 1140 - 1152]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
,in pure solvent,10 - 50,water,,,Solubility: 5.61 - 30.3 g/kg solvent,"Svard, Michael;?Rasmuson, Ake C.[Crystal Growth and Design,?2013, vol. 13, # 3, p. 1140 - 1152]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
,in pure solvent,20,octan-1-ol,,,Solubility: 8.37 mol-percent,"Perlovich, German L.;?Volkova, Tatyana V.;?Bauer-Brandl, Annette[Journal of Pharmaceutical Sciences,?2006, vol. 95, # 7, p. 1448 - 1458]"
,,,,,,,Full Text
,,,,,,,Cited 26 timesDetailsAbstract
,in pure solvent,25,octan-1-ol,,,Solubility: 9.44 mol-percent,"Perlovich, German L.;?Volkova, Tatyana V.;?Bauer-Brandl, Annette[Journal of Pharmaceutical Sciences,?2006, vol. 95, # 7, p. 1448 - 1458]"
,,,,,,,Full Text
,,,,,,,Cited 26 timesDetailsAbstract
