"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,25,CHCl3,,,Solubility: 2.85 weight-percent,"Matsui, Masaki;?Fukuyasu, Katsuyuki;?Shibata, Katsuyoshi;?Muramatsu, Hiroshige[Journal of the Chemical Society. Perkin transactions II,?1993, # 6, p. 1107 - 1110]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
22.064,in pure solvent,22,ethyl acetate,,,,"Ong, Beng S.;?Keoshkerian, Barkev;?Martin, Trevor I.;?Hamer, Gordon K.[Canadian Journal of Chemistry,?1985, vol. 63, p. 147 - 152]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
28.368,in pure solvent,22,acetonitrile,,,,"Ong, Beng S.;?Keoshkerian, Barkev;?Martin, Trevor I.;?Hamer, Gordon K.[Canadian Journal of Chemistry,?1985, vol. 63, p. 147 - 152]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
40.976,in pure solvent,22,acetone,,,,"Ong, Beng S.;?Keoshkerian, Barkev;?Martin, Trevor I.;?Hamer, Gordon K.[Canadian Journal of Chemistry,?1985, vol. 63, p. 147 - 152]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
44.128,in pure solvent,22,CHCl3,,,,"Ong, Beng S.;?Keoshkerian, Barkev;?Martin, Trevor I.;?Hamer, Gordon K.[Canadian Journal of Chemistry,?1985, vol. 63, p. 147 - 152]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
47.28,in pure solvent,22,CH2Cl2,,,,"Ong, Beng S.;?Keoshkerian, Barkev;?Martin, Trevor I.;?Hamer, Gordon K.[Canadian Journal of Chemistry,?1985, vol. 63, p. 147 - 152]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
157.6,in pure solvent,22,tetrahydrofuran,,,,"Ong, Beng S.;?Keoshkerian, Barkev;?Martin, Trevor I.;?Hamer, Gordon K.[Canadian Journal of Chemistry,?1985, vol. 63, p. 147 - 152]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
