"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,9.99,cyclohexane,,,Solubility: 4.336 weight percent,"Chan, Yik Chung;?Choy, Keith Kim Hung;?Chan, Alex Hok Chung;?Ng, Ka Ming;?Liu, Shenggao;?Sciamanna, Steven F.;?Dahl, Jeremy E.;?Carlson, Robert M. K.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 8, p. 1767 - 1771]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,19.99,cyclohexane,,,Solubility: 5.43 weight percent,"Chan, Yik Chung;?Choy, Keith Kim Hung;?Chan, Alex Hok Chung;?Ng, Ka Ming;?Liu, Shenggao;?Sciamanna, Steven F.;?Dahl, Jeremy E.;?Carlson, Robert M. K.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 8, p. 1767 - 1771]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,29.99,cyclohexane,,,Solubility: 6.827 weight percent,"Chan, Yik Chung;?Choy, Keith Kim Hung;?Chan, Alex Hok Chung;?Ng, Ka Ming;?Liu, Shenggao;?Sciamanna, Steven F.;?Dahl, Jeremy E.;?Carlson, Robert M. K.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 8, p. 1767 - 1771]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,39.99,cyclohexane,,,Solubility: 9.411 weight percent,"Chan, Yik Chung;?Choy, Keith Kim Hung;?Chan, Alex Hok Chung;?Ng, Ka Ming;?Liu, Shenggao;?Sciamanna, Steven F.;?Dahl, Jeremy E.;?Carlson, Robert M. K.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 8, p. 1767 - 1771]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in pure solvent,49.99,cyclohexane,,,Solubility: 12.259 weight percent,"Chan, Yik Chung;?Choy, Keith Kim Hung;?Chan, Alex Hok Chung;?Ng, Ka Ming;?Liu, Shenggao;?Sciamanna, Steven F.;?Dahl, Jeremy E.;?Carlson, Robert M. K.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 8, p. 1767 - 1771]"
,,,,,,,Full Text
