"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,soluble in methanol and DMSO,"Zedet, Andy;?Kanga, Yao;?Pudlo, Marc;?Senejoux, Fran?ois;?Girard, Corine[Natural Product Research,?2023]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,,,,,water-soluble,"Chai, Yifeng;?Fang, Jiahao;?He, Yuzhen;?Hong, Zhanying;?Liu, Min;?Wang, Hui;?Zhang, Mingyong[Molecules,?2022, vol. 27, # 3, art. no. 657]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,,,,Page/Page column 11-12,not soluble in oil; soluble in water; soluble in propylene glycol; soluble in isopropylalcohol,"Current Patent Assignee:?JOHNSON LANNY LEO?- US11337934,?2022, B1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,,,,Paragraph 0056,soluble in hot water and methanol; insoluble in chloroform,"Current Patent Assignee:?SHANDONG ACADEMY OF AGRICULTURAL SCIENCE?- CN114716406,?2022, A"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,,,,,soluble in water,"Floris, Sonia;?Fais, Antonella;?Medda, Rosaria;?Pintus, Francesca;?Piras, Alessandra;?Kumar, Amit;?Ku?, Piotr Marek;?Westermark, Gunilla Torstensdotter;?Era, Benedetta[Journal of Enzyme Inhibition and Medicinal Chemistry,?2021, vol. 36, # 1, p. 517 - 524]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,,,,,,water soluble,"Conserva, Geanne A. Alves;?Quiros-Guerrero, Luis M.;?Costa-Silva, Thais A.;?Marcourt, Laurence;?Pinto, Erika G.;?Tempone, Andre G.;?Fernandes, Jo?o Paulo S.;?Wolfender, Jean-Luc;?Queiroz, Emerson F.;?Lago, Jo?o Henrique G.[PLoS ONE,?2021, vol. 16, # 2 February 2021, art. no. E0247334]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
100,in pure solvent,20,ethyl acetate,,Paragraph 0080,,"Current Patent Assignee:?YICHANG DONGYANGGUANG BIOCHEMICAL PHARMACEUTICAL?- CN112047828,?2020, A"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
13,,20,water,,Paragraph 0097; 0098,,"Current Patent Assignee:?KYOWA HAKKO BIO?- JP2018/150288,?2018, A"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
100,in pure solvent,25,methanol,,,,"Czerniak, Kamil;?Walkiewicz, Filip[New Journal of Chemistry,?2017, vol. 41, # 2, p. 530 - 539]"
,,,,,,,Full Text
,,,,,,,Cited 18 timesDetailsAbstract
100,in pure solvent,25,dimethyl sulfoxide,,,,"Czerniak, Kamil;?Walkiewicz, Filip[New Journal of Chemistry,?2017, vol. 41, # 2, p. 530 - 539]"
,,,,,,,Full Text
,,,,,,,Cited 18 timesDetailsAbstract
100,in pure solvent,25,acetone,,,,"Czerniak, Kamil;?Walkiewicz, Filip[New Journal of Chemistry,?2017, vol. 41, # 2, p. 530 - 539]"
,,,,,,,Full Text
,,,,,,,Cited 18 timesDetailsAbstract
29.4,in pure solvent,25,water,,,,"Czerniak, Kamil;?Walkiewicz, Filip[New Journal of Chemistry,?2017, vol. 41, # 2, p. 530 - 539]"
,,,,,,,Full Text
,,,,,,,Cited 18 timesDetailsAbstract
33 - 100,in pure solvent,25,ethyl acetate,,,,"Czerniak, Kamil;?Walkiewicz, Filip[New Journal of Chemistry,?2017, vol. 41, # 2, p. 530 - 539]"
,,,,,,,Full Text
,,,,,,,Cited 18 timesDetailsAbstract
33 - 100,in pure solvent,25,isopropyl alcohol,,,,"Czerniak, Kamil;?Walkiewicz, Filip[New Journal of Chemistry,?2017, vol. 41, # 2, p. 530 - 539]"
,,,,,,,Full Text
,,,,,,,Cited 18 timesDetailsAbstract
33,in pure solvent,25,hexane,,,,"Czerniak, Kamil;?Walkiewicz, Filip[New Journal of Chemistry,?2017, vol. 41, # 2, p. 530 - 539]"
,,,,,,,Full Text
,,,,,,,Cited 18 timesDetailsAbstract
33,in pure solvent,25,chloroform,,,,"Czerniak, Kamil;?Walkiewicz, Filip[New Journal of Chemistry,?2017, vol. 41, # 2, p. 530 - 539]"
,,,,,,,Full Text
,,,,,,,Cited 18 timesDetailsAbstract
33,in pure solvent,25,acetonitrile,,,,"Czerniak, Kamil;?Walkiewicz, Filip[New Journal of Chemistry,?2017, vol. 41, # 2, p. 530 - 539]"
,,,,,,,Full Text
,,,,,,,Cited 18 timesDetailsAbstract
0.0124,in solution,22,aq. buffer,,,,"Mashhadi, Syed Muddassir Ali;?Yunus, Uzma;?Bhatti, Moazzam Hussain;?Ahmed, Imtiaz;?Tahir, Muhammad Nawaz[Journal of Molecular Structure,?2016, vol. 1117, p. 17 - 21]"
,,,,,,,Full Text
,,,,,,,Cited 29 timesDetailsAbstract
,in pure solvent,19.99,ethyl acetate,,,Solubility: 0.478 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,19.99,Methyl acetate,,,Solubility: 0.563 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,24.99,ethyl acetate,,,Solubility: 0.671 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,24.99,Methyl acetate,,,Solubility: 0.843 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,29.99,ethyl acetate,,,Solubility: 0.906 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,29.99,Methyl acetate,,,Solubility: 1.15 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,34.99,ethyl acetate,,,Solubility: 1.3 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,34.99,Methyl acetate,,,Solubility: 1.665 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,39.99,ethyl acetate,,,Solubility: 1.791 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,44.99,ethanol,,,Solubility: 10.812 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,39.99,methanol,,,Solubility: 12.611 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,44.99,methanol,,,Solubility: 16.721 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,39.99,Methyl acetate,,,Solubility: 2.254 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,44.99,ethyl acetate,,,Solubility: 2.329 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,44.99,Methyl acetate,,,Solubility: 3.003 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,19.99,ethanol,,,Solubility: 3.024 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,19.99,methanol,,,Solubility: 3.374 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,24.99,ethanol,,,Solubility: 4.099 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,24.99,methanol,,,Solubility: 4.508 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,29.99,ethanol,,,Solubility: 4.95 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,29.99,methanol,,,Solubility: 6.538 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,34.99,ethanol,,,Solubility: 6.65 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,39.99,ethanol,,,Solubility: 8.465 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
,in pure solvent,34.99,methanol,,,Solubility: 9.298 molpercent,"Noubigh, Adel;?Aydi, Abdelkarim;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2015, vol. 60, # 3, p. 514 - 518]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetailsAbstract
0.018,in solution,25,water,,,,"Rajput, Lalit[Crystal Growth and Design,?2014, vol. 14, # 10, p. 5196 - 5205]"
,,,,,,,Full Text
,,,,,,,Cited 24 timesDetailsAbstract
29.4,in pure solvent,25.59,water,,,,"Srinivas, Keerthi;?King, Jerry W.;?Howard, Luke R.;?Monrad, Jeana K.[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 3101 - 3108]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
44.3,in pure solvent,41.49,water,,,,"Srinivas, Keerthi;?King, Jerry W.;?Howard, Luke R.;?Monrad, Jeana K.[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 3101 - 3108]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
95.3,in pure solvent,61.79,water,,,,"Srinivas, Keerthi;?King, Jerry W.;?Howard, Luke R.;?Monrad, Jeana K.[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 3101 - 3108]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
175,in pure solvent,82.09,water,,,,"Srinivas, Keerthi;?King, Jerry W.;?Howard, Luke R.;?Monrad, Jeana K.[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 3101 - 3108]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
305,in pure solvent,102.19,water,,,,"Srinivas, Keerthi;?King, Jerry W.;?Howard, Luke R.;?Monrad, Jeana K.[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 3101 - 3108]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
773,in pure solvent,122.49,water,,,,"Srinivas, Keerthi;?King, Jerry W.;?Howard, Luke R.;?Monrad, Jeana K.[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 3101 - 3108]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
1180,in pure solvent,142.69,water,,,,"Srinivas, Keerthi;?King, Jerry W.;?Howard, Luke R.;?Monrad, Jeana K.[Journal of Chemical and Engineering Data,?2010, vol. 55, # 9, p. 3101 - 3108]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in solution,19.99,water,,,Solubility: 0.2123 molpercent,"Noubigh, Adel;?Cherif, Mourad;?Provost, Elise;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1675 - 1678]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
,in solution,24.99,water,,,Solubility: 0.2227 molpercent,"Noubigh, Adel;?Cherif, Mourad;?Provost, Elise;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1675 - 1678]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
,in solution,34.99,water,,,Solubility: 0.23829 molpercent,"Noubigh, Adel;?Cherif, Mourad;?Provost, Elise;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1675 - 1678]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
,in solution,39.99,water,,,Solubility: 0.2442 molpercent,"Noubigh, Adel;?Cherif, Mourad;?Provost, Elise;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1675 - 1678]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
,in solution,29.99,water,,,Solubility: 0.22861 molpercent,"Noubigh, Adel;?Cherif, Mourad;?Provost, Elise;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1675 - 1678]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
,in solution,44.99,water,,,Solubility: 0.25566 molpercent,"Noubigh, Adel;?Cherif, Mourad;?Provost, Elise;?Abderrabba, Manef[Journal of Chemical and Engineering Data,?2008, vol. 53, # 7, p. 1675 - 1678]"
,,,,,,,Full Text
,,,,,,,Cited 35 timesDetailsAbstract
