"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
0.15,,,toluene,,,,"Aotake, Tatsuya;?Yamashita, Yuko;?Okujima, Tetsuo;?Shirasawa, Nobuhiko;?Jo, Yukari;?Fujimori, Shigeo;?Uno, Hidemitsu;?Ono, Noboru;?Yamada, Hiroko[Tetrahedron Letters,?2013, vol. 54, # 14, p. 1790 - 1793]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.207744,in pure solvent,20,octane,,,,"Leshchev;?Sin'kevich[Russian Journal of Applied Chemistry,?2003, vol. 76, # 9, p. 1483 - 1488]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
0.365264,in pure solvent,20,cyclohexane,,,,"Leshchev;?Sin'kevich[Russian Journal of Applied Chemistry,?2003, vol. 76, # 9, p. 1483 - 1488]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
0.91316,in pure solvent,20,cyclohexene,,,,"Leshchev;?Sin'kevich[Russian Journal of Applied Chemistry,?2003, vol. 76, # 9, p. 1483 - 1488]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
2.19158,in pure solvent,20,benzene,,,,"Leshchev;?Sin'kevich[Russian Journal of Applied Chemistry,?2003, vol. 76, # 9, p. 1483 - 1488]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
0.296777,in pure solvent,20,1-methyl-naphthalene,,,,"Leshchev;?Sin'kevich[Russian Journal of Applied Chemistry,?2003, vol. 76, # 9, p. 1483 - 1488]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
3.88093,in pure solvent,20,CH2Cl2,,,,"Leshchev;?Sin'kevich[Russian Journal of Applied Chemistry,?2003, vol. 76, # 9, p. 1483 - 1488]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
4.10922,in pure solvent,20,CHCl3,,,,"Leshchev;?Sin'kevich[Russian Journal of Applied Chemistry,?2003, vol. 76, # 9, p. 1483 - 1488]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
1.16428,in pure solvent,20,CCl4,,,,"Leshchev;?Sin'kevich[Russian Journal of Applied Chemistry,?2003, vol. 76, # 9, p. 1483 - 1488]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
1.55237,in pure solvent,20,acetone,,,solvent dependence,"Leshchev;?Sin'kevich[Russian Journal of Applied Chemistry,?2003, vol. 76, # 9, p. 1483 - 1488]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in pure solvent,,,,,equation,"Jain, Neera;?Yalkowsky, Samuel H.[Journal of Pharmaceutical Sciences,?2001, vol. 90, # 2, p. 234 - 252]"
,,,,,,,Full Text
,,,,,,,Cited 324 timesDetailsAbstract
,in pure solvent,,,,,,"Yalkowsky;?Valvani[Journal of Pharmaceutical Sciences,?1980, vol. 69, # 8, p. 912 - 922]"
,,,,,,,Full Text
,,,,,,,Cited 522 timesDetailsAbstract
,,,,,,Loesl. in H2O,"Mackay;?Shiv[Journal of Chemical and Engineering Data,?1977, vol. 22, p. 399,400]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Abhaengigkeit d. Loeslichkeit in Py. von d. Temperatur <20 - 75grad>,"Fortuin;?Dormans;?van Krevelen[Recueil des Travaux Chimiques des Pays-Bas,?1960, vol. 79, p. 587,589]"
,,,,,,,Full Text
,,,,,,,Details
1.00E-06,in solution,27,naphthacene,,,,"Davis;?Krahl;?Clowes[Journal of the American Chemical Society,?1942, vol. 64, p. 108]"
,,,,,,,Full Text
,,,,,,,Cited 75 timesDetails
