"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,25,acetone,,,100 g solvent dissolves. 3.1 g Substance.,"Lawlor[Industrial and Engineering Chemistry,?1947, vol. 39, p. 1424]"
,,,,,,,Full Text
,,,,,,,Details
,,49,acetone,,,100 g solvent dissolves. 5.6 g Substance.,"Lawlor[Industrial and Engineering Chemistry,?1947, vol. 39, p. 1424]"
,,,,,,,Full Text
,,,,,,,Details
,,25,benzene,,,100 g solvent dissolves. 4.0 g Substance.,"Lawlor[Industrial and Engineering Chemistry,?1947, vol. 39, p. 1424]"
,,,,,,,Full Text
,,,,,,,Details
,,76,benzene,,,100 g solvent dissolves. 11.9 g Substance.,"Lawlor[Industrial and Engineering Chemistry,?1947, vol. 39, p. 1424]"
,,,,,,,Full Text
,,,,,,,Details
,,25,chlorobenzene,,,100 g solvent dissolves. 2.7 g Substance.,"Lawlor[Industrial and Engineering Chemistry,?1947, vol. 39, p. 1424]"
,,,,,,,Full Text
,,,,,,,Details
,,76,chlorobenzene,,,100 g solvent dissolves. 8.6 g Substance.,"Lawlor[Industrial and Engineering Chemistry,?1947, vol. 39, p. 1424]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"1,2-dichloro-benzene",,,100 g solvent dissolves. 4.0 mg Substance.,"Lawlor[Industrial and Engineering Chemistry,?1947, vol. 39, p. 1424]"
,,,,,,,Full Text
,,,,,,,Details
,,76,"1,2-dichloro-benzene",,,100 g solvent dissolves. 9.1 mg Substance.,"Lawlor[Industrial and Engineering Chemistry,?1947, vol. 39, p. 1424]"
,,,,,,,Full Text
,,,,,,,Details
,,24,CCl4,,,100 g solvent dissolves. 0.15 g Substance.,"Lawlor[Industrial and Engineering Chemistry,?1947, vol. 39, p. 1424]"
,,,,,,,Full Text
,,,,,,,Details
,,76,CCl4,,,100 g solvent dissolves. 0.68 g Substance.,"Lawlor[Industrial and Engineering Chemistry,?1947, vol. 39, p. 1424]"
,,,,,,,Full Text
,,,,,,,Details
