"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
0.641,in pure solvent,61,water,,,,"Hariri, Mohammad;?Ghani, Kamal;?Damiri, Sajjad[Journal of the Iranian Chemical Society,?2019, vol. 16, # 11, p. 2401 - 2408]"
,,,,,,,Full Text
,,,,,,,Cited 10 timesDetailsAbstract
0.13,in pure solvent,20,water,,supporting information,,"Kovalev, Igor S.;?Taniya, Olga S.;?Kopchuk, Dmitry S.;?Giri, Kousik;?Mukherjee, Anindita;?Santra, Sougata;?Majee, Adinath;?(°≠)?Bakulev, Vasily A.;?Chupakhin, Oleg N.[New Journal of Chemistry,?2018, vol. 42, # 24, p. 19864 - 19871]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.13,,,water,,,,"Li, Xin-Gui;?Liao, Yaozu;?Huang, Mei-Rong;?Strong, Veronica;?Kaner, Richard B.[Chemical Science,?2013, vol. 4, # 5, p. 1970 - 1978]"
,,,,,,,Full Text
,,,,,,,Cited 99 timesDetailsAbstract
,,,,,,Soluble in toluene,"Huynh, Tan-Phat;?Sosnowska, Marta;?Sobczak, Janusz W.;?Kc, Chandra B.;?Nesterov, Vladimir N.;?D'Souza, Francis;?Kutner, Wlodzimierz[Analytical Chemistry,?2013, vol. 85, # 17, p. 8361 - 8368]"
,,,,,,,Full Text
,,,,,,,Cited 48 timesDetailsAbstract
0.09175,in pure solvent,21,H2O,,,diagram,"Larson, Steven L.;?Martin, W. Andy;?Escalon, B. Lynn;?Thompson, Michelle[Environmental Science and Technology,?2008, vol. 42, # 3, p. 786 - 792]"
,,,,,,,Full Text
,,,,,,,Cited 42 timesDetailsAbstract
0.097,in pure solvent,20,H2O,,,,"Luning Prak, Dianne J.[Chemosphere,?2007, vol. 68, # 10, p. 1961 - 1967]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetailsAbstract
0.068,in pure solvent,4,H2O,,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
0.094,in pure solvent,20,H2O,,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
0.154,in pure solvent,30,H2O,,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
0.253,in pure solvent,40,H2O,,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
0.064,in pure solvent,4,"H2O, various solvent(s)",,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
0.058,in pure solvent,4,"H2O, various solvent(s)",,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
0.056,in pure solvent,4,"H2O, various solvent(s)",,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
0.087,in pure solvent,20,"H2O, various solvent(s)",,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
0.081,in pure solvent,20,"H2O, various solvent(s)",,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
0.086,in pure solvent,20,"H2O, various solvent(s)",,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
0.143,in pure solvent,30,"H2O, various solvent(s)",,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
0.127,in pure solvent,30,"H2O, various solvent(s)",,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
0.121,in pure solvent,30,"H2O, various solvent(s)",,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
0.231,in pure solvent,40,"H2O, various solvent(s)",,,,"Prak, Dianne J. Luning;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 448 - 450]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
