"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,80,aq. NaHCO3,,,,"Fedorow;?Ssprysskow;?Ermolina[1947, vol. 13, p. 420][Chem.Abstr.,?1949, p. 974]"
,,,,,,,Full Text
,,,,,,,Details
,,15,H2O,,,100 g solvent dissolves. 0.0018 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,H2O,,,100 g solvent dissolves. 0.0124 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,100,H2O,,,100 g solvent dissolves. 0.0208 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,15,CHCl3,,,100 g solvent dissolves. 0.373 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CHCl3,,,100 g solvent dissolves. 0.445 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,15,CCl4,,,100 g solvent dissolves. 0.029 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CCl4,,,100 g solvent dissolves. 0.032 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,15,benzene,,,100 g solvent dissolves. 0.407 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,benzene,,,100 g solvent dissolves. 0.987 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,15,toluene,,,100 g solvent dissolves. 0.081 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,toluene,,,100 g solvent dissolves. 1.004 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,15,methanol,,,100 g solvent dissolves. 0.118 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,methanol,,,100 g solvent dissolves. 0.368 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,15,ethanol,,,100 g solvent dissolves. 0.063 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethanol,,,100 g solvent dissolves. 0.274 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,15,ethanol,,,100 g solvent dissolves. 0.069 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethanol,,,100 g solvent dissolves. 0.285 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,15,diethyl ether,,,100 g solvent dissolves. 0.128 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,34,diethyl ether,,,100 g solvent dissolves. 0.201 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,15,acetone,,,100 g solvent dissolves. 3.187 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 77][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
