"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,37,water,,,Solubility: 0.005 g/l,"Zhao, Lin;?Pei, Yuqiong;?Zhang, Guoxin;?Li, Jiayao;?Zhu, Yujie;?Xia, Mingjun;?Yan, Ke;?(°≠)?Zhang, Sen;?Duan, Jinao[Molecules,?2023, vol. 28, # 2, art. no. 533]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
,,4.84,water,,,Solubility: 2.3E-06 mol/l,"Sun, Yuting;?Guo, Ming;?Zhao, Xiaoxue;?Wu, Ronghui[Turkish Journal of Chemistry,?2023, vol. 47, # 3, p. 554 - 571]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,36.84,water,,,Solubility: 2.8E-06 mol/l,"Sun, Yuting;?Guo, Ming;?Zhao, Xiaoxue;?Wu, Ronghui[Turkish Journal of Chemistry,?2023, vol. 47, # 3, p. 554 - 571]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,37,aq. phosphate buffer,,,"soluble in ethanol, methanol, acetone, isopropanol, and tetrahydrofuran, while it is insoluble ethyl acetate, acetonitrile, or chloroform, Solubility: 0.00577 mmol/l","Makadia, Jay;?Seaton, Colin C.;?Li, Mingzhong[Crystal Growth and Design,?2023, vol. 23, # 5, p. 3480 - 3495]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
0.36,in pure solvent,37,"ethanol, water",ethanol (50 vol percent),,,"Huang, Shan;?Xue, Qian;?Xu, Jia;?Ruan, Sida;?Cai, Ting[Journal of Pharmaceutical Sciences,?2019, vol. 108, # 9, p. 2982 - 2993]"
,,,,,,,Full Text
,,,,,,,Cited 40 timesDetailsAbstract
,,,,,,soluble in methanol; insoluble in water,"Tang, Gengqiu;?Liu, Xile;?Gong, Xue;?Lin, Xiaojing;?Lai, Xiudi;?Wang, Dong;?Ji, Shengguo[Journal of the Serbian Chemical Society,?2019, vol. 84, # 3, p. 245 - 252]"
,,,,,,,Full Text
,,,,,,,Cited 10 timesDetailsAbstract
,,,water,,,<0.001 mg/ml,"Wong, Tsung-Yun;?Tsai, Ming-Shian;?Hsu, Lih-Ching;?Lin, Shu-Wha;?Liang, Pi-Hui[Journal of Agricultural and Food Chemistry,?2018, vol. 66, # 30, p. 8124 - 8131]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,,,,,Page/Page column 74,soluble in DMSO,"Current Patent Assignee:?KLOX TECHNOLOGIES?- WO2017/203359,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.216193,in pure solvent,,water,,,,"Thitilertdecha, Premrutai;?Guy, Richard H.;?Rowan, Michael G.[Journal of Ethnopharmacology,?2014, vol. 154, # 2, p. 400 - 407]"
,,,,,,,Full Text
,,,,,,,Cited 39 timesDetailsAbstract
,,,,,,"soluble in EtOH, EtOAc, Me2CO; insoluble in CHCl3.","Kislichenko;?Burlaka;?Karpyuk[Chemistry of Natural Compounds,?2013, vol. 49, # 1, p. 133 - 134][Khim. Prir. Soedin.,?2013, vol. 49, # 1, p. 116 - 117,2]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,,,,,Paragraph 0051,soluble in methanol,"Current Patent Assignee:?KING SAUD UNIVERSITY?- US2013/79294,?2013, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,,,,Paragraph 0345,soluble in PBS,"Current Patent Assignee:?ZENITH EPIGENETICS?- US2013/281396,?2013, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
100,in pure solvent,25,dimethylsulfoxide,,,,"Li, Boyong;?Robinson, Dennis H.;?Birt, Diane F.[Journal of Pharmaceutical Sciences,?1997, vol. 86, # 6, p. 721 - 725]"
,,,,,,,Full Text
,,,,,,,Cited 63 timesDetailsAbstract
1.63,in pure solvent,25,ethanol,,,,"Li, Boyong;?Robinson, Dennis H.;?Birt, Diane F.[Journal of Pharmaceutical Sciences,?1997, vol. 86, # 6, p. 721 - 725]"
,,,,,,,Full Text
,,,,,,,Cited 63 timesDetailsAbstract
1.48,in pure solvent,25,acetone,,,,"Li, Boyong;?Robinson, Dennis H.;?Birt, Diane F.[Journal of Pharmaceutical Sciences,?1997, vol. 86, # 6, p. 721 - 725]"
,,,,,,,Full Text
,,,,,,,Cited 63 timesDetailsAbstract
1.01,in pure solvent,25,octan-1-ol,,,,"Li, Boyong;?Robinson, Dennis H.;?Birt, Diane F.[Journal of Pharmaceutical Sciences,?1997, vol. 86, # 6, p. 721 - 725]"
,,,,,,,Full Text
,,,,,,,Cited 63 timesDetailsAbstract
1.01,in pure solvent,25,various solvent(s),,,,"Li, Boyong;?Robinson, Dennis H.;?Birt, Diane F.[Journal of Pharmaceutical Sciences,?1997, vol. 86, # 6, p. 721 - 725]"
,,,,,,,Full Text
,,,,,,,Cited 63 timesDetailsAbstract
0.00135,in pure solvent,25,H2O,,,,"Li, Boyong;?Robinson, Dennis H.;?Birt, Diane F.[Journal of Pharmaceutical Sciences,?1997, vol. 86, # 6, p. 721 - 725]"
,,,,,,,Full Text
,,,,,,,Cited 63 timesDetailsAbstract
