"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,25,propan-2-ol,,,Solubility: 0.14 vol-percent,"Huyskens, Francois;?Morissen, Heidi;?Huyskens, Pierre[Journal of Molecular Structure,?1998, vol. 441, # 1, p. 17 - 25]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,2-methyl-propan-2-ol,,,Solubility: 0.14 vol-percent,"Huyskens, Francois;?Morissen, Heidi;?Huyskens, Pierre[Journal of Molecular Structure,?1998, vol. 441, # 1, p. 17 - 25]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,butan-1-ol,,,Solubility: 0.21 vol-percent,"Huyskens, Francois;?Morissen, Heidi;?Huyskens, Pierre[Journal of Molecular Structure,?1998, vol. 441, # 1, p. 17 - 25]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,pentan-1-ol,,,Solubility: 0.18 vol-percent,"Huyskens, Francois;?Morissen, Heidi;?Huyskens, Pierre[Journal of Molecular Structure,?1998, vol. 441, # 1, p. 17 - 25]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,ethanol,,,Solubility: 0.28 vol-percent,"Huyskens, Francois;?Morissen, Heidi;?Huyskens, Pierre[Journal of Molecular Structure,?1998, vol. 441, # 1, p. 17 - 25]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,propan-1-ol,,,Solubility: 0.24 vol-percent,"Huyskens, Francois;?Morissen, Heidi;?Huyskens, Pierre[Journal of Molecular Structure,?1998, vol. 441, # 1, p. 17 - 25]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,"1,2-dichloro-ethane",,,Solubility: 4.98 vol-percent,"Huyskens, Francois;?Morissen, Heidi;?Huyskens, Pierre[Journal of Molecular Structure,?1998, vol. 441, # 1, p. 17 - 25]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
,in pure solvent,25,methanol,,,Solubility: 0.36 vol-percent,"Huyskens, Francois;?Morissen, Heidi;?Huyskens, Pierre[Journal of Molecular Structure,?1998, vol. 441, # 1, p. 17 - 25]"
,,,,,,,Full Text
,,,,,,,Cited 38 timesDetailsAbstract
