"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
21,in pure solvent,,"2,2,2-trifluoroethanol, water","2,2,2-trifluoroethanol (900 ¶Ãl); water (100 ¶Ãl)",Paragraph 00256,"Compound 1 Form 1 was soluble in a solution of 2,2,2-trifluoroethanol and water","Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- WO2015/160875,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
22,in pure solvent,,"2,2,2-trifluoroethanol","2,2,2-trifluoroethanol (1000 ¶Ãl)",Paragraph 00256,"Compound 1 Form 1 was soluble in 2,2,2-trifluoroethanol","Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- WO2015/160875,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
25,in solution,,"tetrahydrofuran, water",tetrahydrofuran (900 ¶Ãl); water (100 ¶Ãl),Paragraph 00256,Compound 1 Form 1 was not soluble in a solution of THF and water,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- WO2015/160875,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
25,in pure solvent,,"tetrahydrofuran, water",tetrahydrofuran (500 ¶Ãl); water (500 ¶Ãl),Paragraph 00256,Compound 1 Form 1 was not soluble in a solution of tetrahydrofuran and water,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- WO2015/160875,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
60,in solution,,"ethanol, water",ethanol (900 ¶Ãl); water (100 ¶Ãl),Paragraph 00256,Compound 1 Form 1 was not soluble in a solution of ethanol and water,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- WO2015/160875,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,25,"ethylene glycol, 1,4-dioxane, diethyl ether, chloroform, 2-methoxy-ethanol, cyclohexane, para-xylene, Isopropyl acetate, propan-1-ol, 1,2-dimethoxyethane, butanone, acetonitrile","ethane-1,2-diol (400 ¶Ãl); 1,4-dioxane (400 ¶Ãl); diethyl ether (400 ¶Ãl); chloroform (400 ¶Ãl); 2-methoxyethanol (400 ¶Ãl); cyclohexane (400 ¶Ãl); p-xylene (400 ¶Ãl); isopropyl acetate (400 ¶Ãl); propan-1-ol (400 ¶Ãl); 1,2-dimethoxyethane (400 ¶Ãl); butan-2-one (400 ¶Ãl); acetonitrile (400 ¶Ãl)",Paragraph 0253,Compound 1 Form 1 was not soluble in all solvents,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- WO2015/160875,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,50,"ethylene glycol, 1,4-dioxane, diethyl ether, chloroform, 2-methoxy-ethanol, cyclohexane, para-xylene, Isopropyl acetate, propan-1-ol, 1,2-dimethoxyethane, butanone, acetonitrile","ethane-1,2-diol (400 ¶Ãl); 1,4-dioxane (400 ¶Ãl); diethyl ether (400 ¶Ãl); chloroform (400 ¶Ãl); 2-methoxyethanol (400 ¶Ãl); cyclohexane (400 ¶Ãl); p-xylene (400 ¶Ãl); isopropyl acetate (400 ¶Ãl); propan-1-ol (400 ¶Ãl); 1,2-dimethoxyethane (400 ¶Ãl); butan-2-one (400 ¶Ãl); acetonitrile (400 ¶Ãl)",Paragraph 0253,Compound 1 Form 1 was not soluble in all solvents,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- WO2015/160875,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.005,,,n-heptane,,Paragraph 0333,,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- US2014/315908,?2014, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.08,in pure solvent,,water,,Paragraph 0333,,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- US2014/315908,?2014, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.14,,,acetonitrile,,Paragraph 0333,,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- US2014/315908,?2014, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.28,,,isopropyl alcohol,,Paragraph 0333,,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- US2014/315908,?2014, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.32,,,ethyl acetate,,Paragraph 0333,,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- US2014/315908,?2014, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.46,,,acetone,,Paragraph 0333,,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- US2014/315908,?2014, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.5,,,ethanol,,Paragraph 0333,,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- US2014/315908,?2014, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1.13,,,methanol,,Paragraph 0333,,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- US2014/315908,?2014, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
5.5,,,tetrahydrofuran,,Paragraph 0333,,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- US2014/315908,?2014, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
50,,,dimethyl sulfoxide,,Paragraph 0333,,"Current Patent Assignee:?SIGNAL PHARMACEUTICALS?- US2014/315908,?2014, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
