"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,24.84,water,,,Solubility: 0.00284 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,30.14,water,,,Solubility: 0.0029 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,35.04,water,,,Solubility: 0.00301 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,39.94,water,,,Solubility: 0.00321 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,60.14,water,,,Solubility: 0.00485 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,30.04,ethanol,,,Solubility: 1.45431 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,40.14,ethanol,,,Solubility: 3.63709 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,50.04,ethanol,,,Solubility: 8.85715 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,60.24,ethanol,,,Solubility: 20.82549 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,26.64,acetonitrile,,,Solubility: 0.60267 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,60.24,tetrahydrofuran,,,Solubility: 14.00418 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,55.14,tetrahydrofuran,,,Solubility: 11.90639 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,50.04,tetrahydrofuran,,,Solubility: 10.04632 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,44.94,tetrahydrofuran,,,Solubility: 8.86752 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,40.14,tetrahydrofuran,,,Solubility: 8.09741 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,35.94,tetrahydrofuran,,,Solubility: 7.44976 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,30.04,tetrahydrofuran,,,Solubility: 7.00725 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,26.24,tetrahydrofuran,,,Solubility: 6.82626 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,55.14,acetone,,,Solubility: 11.33982 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,50.04,acetone,,,Solubility: 9.5369 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,44.94,acetone,,,Solubility: 8.18016 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,40.14,acetone,,,Solubility: 7.2505 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,35.94,acetone,,,Solubility: 6.57624 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,30.04,acetone,,,Solubility: 6.14226 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,,26.04,acetone,,,Solubility: 5.90829 molpercent,"Daneshfar, Ali;?Vafafard, Saber[Journal of Chemical and Engineering Data,?2009, vol. 54, # 8, p. 2170 - 2173]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
