"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,25,decane,,,"solvent dependence, Solubility: 0.855 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,hexadecane,,,"solvent dependence, Solubility: 1.18 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,chlorobenzene,,,"solvent dependence, Solubility: 20.1 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,diethyl ether,,,"solvent dependence, Solubility: 6.74 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,diisopropyl ether,,,"solvent dependence, Solubility: 3.09 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,methyl acetate,,,"solvent dependence, Solubility: 15.2 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,acetone,,,"solvent dependence, Solubility: 16 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,butan-2-one,,,"solvent dependence, Solubility: 18.4 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,cyclohexanone,,,"solvent dependence, Solubility: 24.1 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,2-methyl-propan-2-ol,,,"solvent dependence, Solubility: 1.06 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,various solvent(s),,,"solvent dependence, Solubility: 1.39 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,various solvent(s),,,"solvent dependence, Solubility: 2.12 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,various solvent(s),,,"solvent dependence, Solubility: 1.73 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,acetonitrile,,,"solvent dependence, Solubility: 6.35 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,various solvent(s),,,"solvent dependence, Solubility: 12.9 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,various solvent(s),,,"solvent dependence, Solubility: 15.1 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,various solvent(s),,,"solvent dependence, Solubility: 9.4 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,dimethylsulfoxide,,,"solvent dependence, Solubility: 2.28 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
,,,,,,,Cited 83 timesDetailsAbstract
,in pure solvent,25,"2,2,2-trifluoro-ethanol",,,"solvent dependence, Solubility: 3.52 mol-percent","Acree Jr., William E.;?Abraham, Michael H.[Journal of Solution Chemistry,?2002, vol. 31, # 4, p. 293 - 303]"
,,,,,,,Full Text
