"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,9.99,hexane,,,Solubility: 0.042 molpercent,"Wang, Long;?Zhang, Fang;?Gao, Xiaoqiang;?Luo, Tingliang;?Xu, Li;?Liu, Guoji[Russian Journal of Physical Chemistry,?2017, vol. 91, # 8, p. 1432 - 1438][Zh. Fiz. Khim.,?2017, vol. 91, # 8, p. 1432 - 1438,7]"
,,,,,,,Full Text
,,,,,,,Cited 10 timesDetailsAbstract
,in pure solvent,9.99,cyclohexane,,,Solubility: 0.053 molpercent,"Wang, Long;?Zhang, Fang;?Gao, Xiaoqiang;?Luo, Tingliang;?Xu, Li;?Liu, Guoji[Russian Journal of Physical Chemistry,?2017, vol. 91, # 8, p. 1432 - 1438][Zh. Fiz. Khim.,?2017, vol. 91, # 8, p. 1432 - 1438,7]"
,,,,,,,Full Text
,,,,,,,Cited 10 timesDetailsAbstract
,in pure solvent,14.99,hexane,,,Solubility: 0.063 molpercent,"Wang, Long;?Zhang, Fang;?Gao, Xiaoqiang;?Luo, Tingliang;?Xu, Li;?Liu, Guoji[Russian Journal of Physical Chemistry,?2017, vol. 91, # 8, p. 1432 - 1438][Zh. Fiz. Khim.,?2017, vol. 91, # 8, p. 1432 - 1438,7]"
,,,,,,,Full Text
,,,,,,,Cited 10 timesDetailsAbstract
,in pure solvent,14.99,cyclohexane,,,Solubility: 0.078 molpercent,"Wang, Long;?Zhang, Fang;?Gao, Xiaoqiang;?Luo, Tingliang;?Xu, Li;?Liu, Guoji[Russian Journal of Physical Chemistry,?2017, vol. 91, # 8, p. 1432 - 1438][Zh. Fiz. Khim.,?2017, vol. 91, # 8, p. 1432 - 1438,7]"
,,,,,,,Full Text
,,,,,,,Cited 10 timesDetailsAbstract
,in pure solvent,19.99,hexane,,,Solubility: 0.086 molpercent,"Wang, Long;?Zhang, Fang;?Gao, Xiaoqiang;?Luo, Tingliang;?Xu, Li;?Liu, Guoji[Russian Journal of Physical Chemistry,?2017, vol. 91, # 8, p. 1432 - 1438][Zh. Fiz. Khim.,?2017, vol. 91, # 8, p. 1432 - 1438,7]"
,,,,,,,Full Text
,,,,,,,Cited 10 timesDetailsAbstract
,in pure solvent,19.99,cyclohexane,,,Solubility: 0.112 molpercent,"Wang, Long;?Zhang, Fang;?Gao, Xiaoqiang;?Luo, Tingliang;?Xu, Li;?Liu, Guoji[Russian Journal of Physical Chemistry,?2017, vol. 91, # 8, p. 1432 - 1438][Zh. Fiz. Khim.,?2017, vol. 91, # 8, p. 1432 - 1438,7]"
,,,,,,,Full Text
,,,,,,,Cited 10 timesDetailsAbstract
