"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
25,in solution,,ethanol,,,,"Hopkins[Journal of the American Chemical Society,?1923, vol. 45, p. 542]"
,,,,,,,Full Text
,,,,,,,Details
250,in solution,,methanol,,,,"Hopkins[Journal of the American Chemical Society,?1923, vol. 45, p. 542]"
,,,,,,,Full Text
,,,,,,,Details
250,in solution,,benzene,,,,"Hopkins[Journal of the American Chemical Society,?1923, vol. 45, p. 542]"
,,,,,,,Full Text
,,,,,,,Details
250,in solution,,diethyl ether,,,,"Hopkins[Journal of the American Chemical Society,?1923, vol. 45, p. 542]"
,,,,,,,Full Text
,,,,,,,Details
250,in solution,,acetone,,,,"Hopkins[Journal of the American Chemical Society,?1923, vol. 45, p. 542]"
,,,,,,,Full Text
,,,,,,,Details
