"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,,,,,temperature dependence. Object(s) of Study: pressure dependence,"Fernandez, Diego P.;?Hefter, Glenn;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?2001, vol. 33, # 10, p. 1309 - 1324]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
0.028349,in solution,43.86,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.089377,in solution,43.85,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.059453,in solution,43.9,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.022088,in solution,43.91,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.149617,in solution,43.41,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.872899,in solution,43.62,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.657529,in solution,43.6,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.531536,in solution,43.63,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.256318,in solution,43.63,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.094495,in solution,43.64,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.017324,in solution,13.93,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.433103,in solution,13.93,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.503974,in solution,6.46,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.492163,in solution,9.35,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.433103,in solution,12.14,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.200802,in solution,14.82,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.100007,in solution,20.82,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
0.003937,in solution,42.5,various solvent(s),,,,"Japas, M. Laura;?Alvarez, Jorge L.;?Gutkowski, Karin;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1998, vol. 30, # 12, p. 1603 - 1615]"
,,,,,,,Full Text
,,,,,,,Cited 37 timesDetailsAbstract
40.948,in pure solvent,54.1,various solvent(s),,,,"Gutkowski, Karin;?Japas, M. Laura;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1997, vol. 29, # 10, p. 1077 - 1086]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
94.495,in pure solvent,39.6,liquid carbon dioxide,,,,"Gutkowski, Karin;?Japas, M. Laura;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1997, vol. 29, # 10, p. 1077 - 1086]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
248.05,in pure solvent,53.8,liquid carbon dioxide,,,,"Gutkowski, Karin;?Japas, M. Laura;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1997, vol. 29, # 10, p. 1077 - 1086]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
354.357,in pure solvent,39.6,various solvent(s),,,,"Gutkowski, Karin;?Japas, M. Laura;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1997, vol. 29, # 10, p. 1077 - 1086]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
120,in pure solvent,25,acetone,,,,"Sergeyev, Nickolai M.;?Sergeyeva, Natalia D.;?Raynes, William T.[Journal of the Chemical Society. Chemical communications,?1994, # 4, p. 485 - 486]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetailsAbstract
350,in pure solvent,52,acetone,,,,"Sergeyev, Nickolai M.;?Sergeyeva, Natalia D.;?Raynes, William T.[Journal of the Chemical Society. Chemical communications,?1994, # 4, p. 485 - 486]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetailsAbstract
,in pure solvent,,,,,,"Marceca, Ernesto;?Fernandez-Prini, Roberto[Journal of Chemical Thermodynamics,?1993, vol. 25, # 2, p. 237 - 247]"
,,,,,,,Full Text
,,,,,,,Cited 14 timesDetailsAbstract
0.00937,in pure solvent,47.1,liquid SF6,,,,"Marceca, Ernesto;?Fernandez-Prini, Robert[Journal of Chemical Thermodynamics,?1993, vol. 25, # 6, p. 719 - 728]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.0244,in pure solvent,64.3,liquid SF6,,,,"Marceca, Ernesto;?Fernandez-Prini, Robert[Journal of Chemical Thermodynamics,?1993, vol. 25, # 6, p. 719 - 728]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.0254,in pure solvent,59.7,liquid SF6,,,,"Marceca, Ernesto;?Fernandez-Prini, Robert[Journal of Chemical Thermodynamics,?1993, vol. 25, # 6, p. 719 - 728]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.0344,in pure solvent,20.7,liquid SF6,,,,"Marceca, Ernesto;?Fernandez-Prini, Robert[Journal of Chemical Thermodynamics,?1993, vol. 25, # 6, p. 719 - 728]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.04,in pure solvent,54.8,liquid SF6,,,,"Marceca, Ernesto;?Fernandez-Prini, Robert[Journal of Chemical Thermodynamics,?1993, vol. 25, # 6, p. 719 - 728]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.0512,in pure solvent,30.1,liquid SF6,,,,"Marceca, Ernesto;?Fernandez-Prini, Robert[Journal of Chemical Thermodynamics,?1993, vol. 25, # 6, p. 719 - 728]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.0615,in pure solvent,37.4,liquid SF6,,,,"Marceca, Ernesto;?Fernandez-Prini, Robert[Journal of Chemical Thermodynamics,?1993, vol. 25, # 6, p. 719 - 728]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.0676,in pure solvent,125.3,liquid SF6,,,,"Marceca, Ernesto;?Fernandez-Prini, Robert[Journal of Chemical Thermodynamics,?1993, vol. 25, # 6, p. 719 - 728]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.0804,in pure solvent,40.2,liquid SF6,,,,"Marceca, Ernesto;?Fernandez-Prini, Robert[Journal of Chemical Thermodynamics,?1993, vol. 25, # 6, p. 719 - 728]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.0898,in pure solvent,45.1,liquid SF6,,,,"Marceca, Ernesto;?Fernandez-Prini, Robert[Journal of Chemical Thermodynamics,?1993, vol. 25, # 6, p. 719 - 728]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
,,25,H2O,,,100 g solvent dissolves. 0.00003 Mol Substance.,"van Arkel;?Vles[Recueil des Travaux Chimiques des Pays-Bas,?1936, vol. 55, p. 408]"
,,,,,,,Full Text
,,,,,,,Details
,,15,glycerol,,,Solubility :0.123 percent.,"Chiaria[Chemisches Zentralblatt,?1917, vol. 88, # II, p. 483]"
,,,,,,,Full Text
,,,,,,,Details
,,,pyridine,,,Solubility :170 percent.at:20-25 degreeC.,"Dehn[Journal of the American Chemical Society,?1917, vol. 39, p. 1400]"
,,,,,,,Full Text
,,,,,,,Details
,,,aq. pyridine (50percent),,,Solubility :22 percent.,"Dehn[Journal of the American Chemical Society,?1917, vol. 39, p. 1400]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,almost insol. in liquid SO2;,"Walden, P.;?Centnerszwer, M.[Chemische Berichte,?1899, vol. 32, p. 2862 - 2876]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: S: MVol.B1, 141, page 306 - 308]"
,,,,,,,Full Text
,,,,,,,Details
,,15,acetic acid,,,1.307 part(s) of substance.dissolves in:100 parts of solvent.,"Klobukow[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1889, vol. 3, p. 353]"
,,,,,,,Full Text
,,,,,,,Details
,,30,acetic acid,,,2.109 part(s) of substance.dissolves in:100 parts of solvent.,"Klobukow[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1889, vol. 3, p. 353]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,readily sol. in PSCl3;,"Baudrimont, E.[Annales de Chimie et de Physique,?1864, vol. 2, p. 5 - 67]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: P: MVol.C, 260, page 594 - 596]"
,,,,,,,Full Text
,,,,,,,Details
,,,aq. ethanol (91percent),,,1 part(s) of substance.dissolves in:67 parts of solvent.at:17-18 degreeC.,"Vulpius[Chemische Berichte, 26 Ref. <1893>,327]"
,,,,,,,Full Text
,,,,,,,Details
,,,aq. ethanol (91percent),,,1 part(s) of substance.dissolves in:9 parts of solvent.in boiling solvent.,"Vulpius[Chemische Berichte, 26 Ref. <1893>,327]"
,,,,,,,Full Text
,,,,,,,Details
,,,diethyl ether,,,1 part(s) of substance.dissolves in:5.4 parts of solvent.,"Vulpius[Chemische Berichte, 26 Ref. <1893>,327]"
,,,,,,,Full Text
,,,,,,,Details
