"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,18,methanol,,,100 g solvent dissolves. 1.320 g Substance.,"Desvergnes[1931, vol. 40, p. 34]"
,,,,,,,Full Text
,,,,,,,Details
,,18,ethanol,,,100 g solvent dissolves. 0.537 g Substance.,"Desvergnes[1931, vol. 40, p. 34]"
,,,,,,,Full Text
,,,,,,,Details
,,18,acetone,,,100 g solvent dissolves. 64.111 g Substance.,"Desvergnes[1931, vol. 40, p. 34]"
,,,,,,,Full Text
,,,,,,,Details
,,18,ethyl acetate,,,100 g solvent dissolves. 13.916 g Substance.,"Desvergnes[1931, vol. 40, p. 34]"
,,,,,,,Full Text
,,,,,,,Details
,,18,benzene,,,100 g solvent dissolves. 5.070 g Substance.,"Desvergnes[1931, vol. 40, p. 34]"
,,,,,,,Full Text
,,,,,,,Details
,,19.5,toluene,,,100 g solvent dissolves. 3.137 g Substance.,"Desvergnes[1931, vol. 40, p. 34]"
,,,,,,,Full Text
,,,,,,,Details
,,19.5,pyridine,,,100 g solvent dissolves. 43.997 g Substance.,"Desvergnes[1931, vol. 40, p. 34]"
,,,,,,,Full Text
,,,,,,,Details
,,,"1,2-diacetoxy-ethane",,,14 g solvent dissolves. 100 g Substance.at:20-25 degreeC.,"Taylor;?Rinkenbach[Journal of the American Chemical Society,?1926, vol. 48, p. 1309]"
,,,,,,,Full Text
,,,,,,,Details
,,0.5,H2O,,,0.0051 g solvent dissolves. 100 g Substance.,"Taylor;?Rinkenbach[Industrial and Engineering Chemistry,?1923, vol. 15, p. 280][Journal of the American Chemical Society,?1923, vol. 45, p. 105]"
,,,,,,,Full Text
,,,,,,,Details
,,98.6,H2O,,,0.1755 g solvent dissolves. 100 g Substance.,"Taylor;?Rinkenbach[Industrial and Engineering Chemistry,?1923, vol. 15, p. 280][Journal of the American Chemical Society,?1923, vol. 45, p. 105]"
,,,,,,,Full Text
,,,,,,,Details
,,0.4,CHCl3,,,0.282 g solvent dissolves. 100 g Substance.,"Taylor;?Rinkenbach[Industrial and Engineering Chemistry,?1923, vol. 15, p. 280][Journal of the American Chemical Society,?1923, vol. 45, p. 105]"
,,,,,,,Full Text
,,,,,,,Details
,,58.8,CHCl3,,,2.53 g solvent dissolves. 100 g Substance.,"Taylor;?Rinkenbach[Industrial and Engineering Chemistry,?1923, vol. 15, p. 280][Journal of the American Chemical Society,?1923, vol. 45, p. 105]"
,,,,,,,Full Text
,,,,,,,Details
,,0.5,CCl4,,,0.0073 g solvent dissolves. 100 g Substance.,"Taylor;?Rinkenbach[Industrial and Engineering Chemistry,?1923, vol. 15, p. 280][Journal of the American Chemical Society,?1923, vol. 45, p. 105]"
,,,,,,,Full Text
,,,,,,,Details
,,73.3,CCl4,,,0.2773 g solvent dissolves. 100 g Substance.,"Taylor;?Rinkenbach[Industrial and Engineering Chemistry,?1923, vol. 15, p. 280][Journal of the American Chemical Society,?1923, vol. 45, p. 105]"
,,,,,,,Full Text
,,,,,,,Details
,,0.5,aq. ethanol (95percent),,,0.324 g solvent dissolves. 100 g Substance.,"Taylor;?Rinkenbach[Industrial and Engineering Chemistry,?1923, vol. 15, p. 280][Journal of the American Chemical Society,?1923, vol. 45, p. 105]"
,,,,,,,Full Text
,,,,,,,Details
,,77.1,aq. ethanol (95percent),,,5.80 g solvent dissolves. 100 g Substance.,"Taylor;?Rinkenbach[Industrial and Engineering Chemistry,?1923, vol. 15, p. 280][Journal of the American Chemical Society,?1923, vol. 45, p. 105]"
,,,,,,,Full Text
,,,,,,,Details
,,0.4,diethyl ether,,,0.1918 g solvent dissolves. 100 g Substance.,"Taylor;?Rinkenbach[Industrial and Engineering Chemistry,?1923, vol. 15, p. 280][Journal of the American Chemical Society,?1923, vol. 45, p. 105]"
,,,,,,,Full Text
,,,,,,,Details
,,30,diethyl ether,,,0.4713 g solvent dissolves. 100 g Substance.,"Taylor;?Rinkenbach[Industrial and Engineering Chemistry,?1923, vol. 15, p. 280][Journal of the American Chemical Society,?1923, vol. 45, p. 105]"
,,,,,,,Full Text
,,,,,,,Details
,,0.4,CS2,,,0.0094 g solvent dissolves. 100 g Substance.,"Taylor;?Rinkenbach[Industrial and Engineering Chemistry,?1923, vol. 15, p. 280][Journal of the American Chemical Society,?1923, vol. 45, p. 105]"
,,,,,,,Full Text
,,,,,,,Details
,,46.1,CS2,,,0.1048 g solvent dissolves. 100 g Substance.,"Taylor;?Rinkenbach[Industrial and Engineering Chemistry,?1923, vol. 15, p. 280][Journal of the American Chemical Society,?1923, vol. 45, p. 105]"
,,,,,,,Full Text
,,,,,,,Details
