"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
0.0028,in pure solvent,25,aq. buffer,,Page/Page column 28; 29; 32,pH=2.8,"Current Patent Assignee:?JOHNSON MATTHEY?- WO2022/18450,?2022, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.016,in pure solvent,25,aq. buffer,,Page/Page column 28; 29; 32,pH=1.2,"Current Patent Assignee:?JOHNSON MATTHEY?- WO2022/18450,?2022, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.038,in pure solvent,25,aq. acetate buffer,,Page/Page column 28; 29; 32,pH=4.5,"Current Patent Assignee:?JOHNSON MATTHEY?- WO2022/18450,?2022, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
2,in pure solvent,25,aq. phosphate buffer,,Page/Page column 28; 29; 32,pH=6.8,"Current Patent Assignee:?JOHNSON MATTHEY?- WO2022/18450,?2022, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
4,in pure solvent,25,aq. phosphate buffer,,Page/Page column 28; 29; 32,pH=7.5,"Current Patent Assignee:?JOHNSON MATTHEY?- WO2022/18450,?2022, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,diethyl ether,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,"ethyl acetate, cyclohexane",ethyl acetate (1 vol percent); cyclohexane (2 vol percent),Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,"methanol, water",methanol (50 percent); water (50 percent),Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,"methanol, water",methanol (80 percent); water (20percent),Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,diethyl ether,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,nitromethane,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,i-Amyl alcohol,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,n-heptane,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,dichloromethane,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,chloroform,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,di-isopropyl ether,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,"2,2,2-trifluoroethanol",,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,cyclohexane,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,water,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,benzonitrile,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,22,toluene,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,"ethyl acetate, cyclohexane",ethyl acetate (1 vol percent); cyclohexane (2 vol percent),Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,"methanol, water",methanol (50 percent); water (50 percent),Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,"methanol, water",methanol (80 percent); water (20percent),Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,nitromethane,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,i-Amyl alcohol,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,n-heptane,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,dichloromethane,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,chloroform,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,di-isopropyl ether,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,"2,2,2-trifluoroethanol",,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,cyclohexane,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,water,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,benzonitrile,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
10,,50,toluene,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
100,,22,acetone,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
100,,50,butanone,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
100,,22,butanone,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
100,,50,acetone,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
13,,50,isopropyl alcohol,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
13,,50,acetonitrile,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
13,,22,isopropyl alcohol,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
13,,22,acetonitrile,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
14,,22,tert-butyl methyl ether,,Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
14,,50,"ethyl acetate, toluene",ethyl acetate (1 vol percent); toluene (2 vol percent),Paragraph 0226,,"Current Patent Assignee:?AKEBIA THERAPEUTICS?- US2015/141467,?2015, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
