"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
107516,in pure solvent,19.99,octanol,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
123150,in pure solvent,24.99,octanol,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
140429,in pure solvent,29.99,octanol,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
168954,in pure solvent,36.99,octanol,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
194187,in pure solvent,41.99,octanol,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
2.26E+09,in pure solvent,19.99,hexane,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
2.76E+09,in pure solvent,29.99,hexane,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
3.21E+09,in pure solvent,36.99,hexane,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
3.47E+09,in pure solvent,41.99,hexane,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
3.92E+11,in pure solvent,24.99,hexane,,,,"Drozd, Ksenia V.;?Manin, Alex N.;?Perlovich, German L.[Journal of Molecular Liquids,?2022, vol. 347, art. no. 118320]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
123.424,,20,methanol,,,,"Manin, Alex N.;?Voronin, Alexander P.;?Drozd, Ksenia V.;?Manin, Nikolay G.;?Bauer-Brandl, Annette;?Perlovich, German L.[European Journal of Pharmaceutical Sciences,?2014, vol. 65, p. 56 - 64]"
,,,,,,,Full Text
,,,,,,,Cited 63 timesDetailsAbstract
39.77,,20,acetone,,,,"Manin, Alex N.;?Voronin, Alexander P.;?Drozd, Ksenia V.;?Manin, Nikolay G.;?Bauer-Brandl, Annette;?Perlovich, German L.[European Journal of Pharmaceutical Sciences,?2014, vol. 65, p. 56 - 64]"
,,,,,,,Full Text
,,,,,,,Cited 63 timesDetailsAbstract
56.2266,,20,ethanol,,,,"Manin, Alex N.;?Voronin, Alexander P.;?Drozd, Ksenia V.;?Manin, Nikolay G.;?Bauer-Brandl, Annette;?Perlovich, German L.[European Journal of Pharmaceutical Sciences,?2014, vol. 65, p. 56 - 64]"
,,,,,,,Full Text
,,,,,,,Cited 63 timesDetailsAbstract
