"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,sparingly soluble in water,"Bhattacharyya, Hemanga;?Saha, Sharajit;?Verma, Kshitiz;?Punniyamurthy, Tharmalingam[Organic Letters,?2023, vol. 25, # 37, p. 6830 - 6834]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,,,,,,poor solubility in MeCN.,"Wang, Chao-Nan;?Lu, Yong-Heng;?Liu, Yue;?Liu, Jun;?Yang, Yao-Yue;?Zhao, Zhi-Gang[New Journal of Chemistry,?2021, vol. 45, # 8, p. 3997 - 4003]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,,,,,,insoluble in CDCl3,"Carr, Preston;?Denlinger, Kendra Leahy;?Mack, James;?Waddell, Daniel C.[Molecules,?2020, vol. 25, # 2, art. no. 364]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetailsAbstract
,,,,,,not highly soluble in common non-polar aromatic solvents,"Yoo, Kwangho;?Park, Hyojin;?Kim, Suyeon;?Kim, Min[Tetrahedron Letters,?2016, vol. 57, # 7, p. 781 - 783]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
17.7501,in pure solvent,25,"ethanol, H2O",87.6:12.4,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
12.0612,in pure solvent,25,"ethanol, H2O",76.0:24.0,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
7.29703,in pure solvent,25,"ethanol, H2O",64.7:35.3,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
4.16111,in pure solvent,25,"ethanol, H2O",54.1:45.9,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
