"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,not highly soluble in common non-polar aromatic solvents,"Yoo, Kwangho;?Park, Hyojin;?Kim, Suyeon;?Kim, Min[Tetrahedron Letters,?2016, vol. 57, # 7, p. 781 - 783]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
1.68856,in solution,24.84,water,,,,"Mandal, Rupasri;?Lahiri, Sujit Chandra[Journal of the Indian Chemical Society,?2008, vol. 85, # 9, p. 901 - 910]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.582955,in solution,24.84,"water, isopropyl alcohol",water (92 weight percent); propan-2-ol (8 weight percent),,,"Mandal, Rupasri;?Lahiri, Sujit Chandra[Journal of the Indian Chemical Society,?2008, vol. 85, # 9, p. 901 - 910]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.904585,in solution,24.84,"water, isopropyl alcohol",water (83.7 weight percent); propan-2-ol (16.3 weight percent),,,"Mandal, Rupasri;?Lahiri, Sujit Chandra[Journal of the Indian Chemical Society,?2008, vol. 85, # 9, p. 901 - 910]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
2.91478,in solution,24.84,"water, isopropyl alcohol",water (74.9 weight percent); propan-2-ol (25.1 weight percent),,,"Mandal, Rupasri;?Lahiri, Sujit Chandra[Journal of the Indian Chemical Society,?2008, vol. 85, # 9, p. 901 - 910]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
12.041,in solution,24.84,"water, isopropyl alcohol",water (65.7 weight percent); propan-2-ol (34.3 weight percent),,,"Mandal, Rupasri;?Lahiri, Sujit Chandra[Journal of the Indian Chemical Society,?2008, vol. 85, # 9, p. 901 - 910]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
25.5093,in solution,24.84,"water, isopropyl alcohol",water (56.1 weight percent); propan-2-ol (43.9 weight percent),,,"Mandal, Rupasri;?Lahiri, Sujit Chandra[Journal of the Indian Chemical Society,?2008, vol. 85, # 9, p. 901 - 910]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
60.0645,in solution,24.84,"isopropyl alcohol, water",propan-2-ol (54 weight percent); water (46 weight percent),,,"Mandal, Rupasri;?Lahiri, Sujit Chandra[Journal of the Indian Chemical Society,?2008, vol. 85, # 9, p. 901 - 910]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
73.4925,in solution,24.84,"isopropyl alcohol, water",propan-2-ol (64.6 weight percent); water (35.4 weight percent),,,"Mandal, Rupasri;?Lahiri, Sujit Chandra[Journal of the Indian Chemical Society,?2008, vol. 85, # 9, p. 901 - 910]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
87.7448,in solution,24.84,"isopropyl alcohol, water",propan-2-ol (75.8 weight percent); water (24.2 weight percent),,,"Mandal, Rupasri;?Lahiri, Sujit Chandra[Journal of the Indian Chemical Society,?2008, vol. 85, # 9, p. 901 - 910]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
92.4486,in solution,24.84,"isopropyl alcohol, water",propan-2-ol (87.5 weight percent); water (12.5 weight percent),,,"Mandal, Rupasri;?Lahiri, Sujit Chandra[Journal of the Indian Chemical Society,?2008, vol. 85, # 9, p. 901 - 910]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
65.1506,in pure solvent,25,"ethanol, H2O",87.6:12.4,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
61.3714,in pure solvent,25,"ethanol, H2O",76.0:24.0,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
49.4509,in pure solvent,25,"ethanol, H2O",64.7:35.3,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
33.2889,in pure solvent,25,"ethanol, H2O",54.1:45.9,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
16.1821,in pure solvent,25,"ethanol, H2O",44.0:56.0,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
7.0156,in pure solvent,25,"ethanol, H2O",34.4:65.6,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
1.84737,in pure solvent,25,"ethanol, H2O",25.3:74.7,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
0.916651,in pure solvent,25,"ethanol, H2O",16.4:83.6,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
